transaction_id,item_sku,region,transaction_date,unit_price,units_sold,card_number,cvv
10050,PROD-006,South,2023-10-03,259.19,77,7427492348689960,792
12864,PROD-025,Central,2023-10-03,442.95,55,8072950945973456,533
14980,PROD-068,Central,2023-10-03,78.47,24,7317495049235929,553
11553,PROD-047,South,2023-10-03,158.01,93,1458910234823916,688
10918,PROD-044,South,2023-10-03,14.64,89,3398274154312655,276
11199,PROD-051,North,2023-10-04,300.87,1,1507505730986281,553
12027,PROD-094,West,2023-10-04,421.71,96,2196638413854408,992
13701,PROD-014,Central,2023-10-04,454.53,69,1883748295644650,457
10388,PROD-021,West,2023-10-04,409.54,35,1010783542139987,898
10035,PROD-000,Central,2023-10-04,171.71,58,4639528340257226,634
12441,PROD-078,Central,2023-10-05,244.79,73,2508210628321910,842
11928,PROD-074,North,2023-10-05,194.84,97,5453490967566953,150
14237,PROD-087,South,2023-10-05,44.98,84,8479684642528832,107
10267,PROD-039,South,2023-10-06,147.69,2,8719534567262951,628
14452,PROD-066,Central,2023-10-06,400.24,29,3441833886092490,970
11396,PROD-021,South,2023-10-06,394.41,52,2480635200415439,288
12088,PROD-098,East,2023-10-06,177.69,73,4305450135999535,256
10658,PROD-025,South,2023-10-07,229.73,39,1100723534931934,572
14354,PROD-095,South,2023-10-07,308.56,34,8774540027711410,456
13576,PROD-008,North,2023-10-07,346.02,6,4509689524678341,924
10934,PROD-070,North,2023-10-07,184.57,54,5151226402987633,171
11766,PROD-091,West,2023-10-07,128.5,69,6020973693762304,853
13566,PROD-059,South,2023-10-07,364.42,64,3714203968554058,701
10774,PROD-020,South,2023-10-07,279.64,1,8491374453075662,701
11472,PROD-069,East,2023-10-07,46.11,56,7169615306483792,451
14952,PROD-023,East,2023-10-07,439.72,17,6325106491214410,197
11432,PROD-029,South,2023-10-07,424.05,7,3474801202299799,344
10800,PROD-027,North,2023-10-08,479.73,22,5391982929584591,275
12902,PROD-045,West,2023-10-08,278.33,80,6697983552122614,412
12698,PROD-013,Central,2023-10-08,211.05,51,8661218345386982,651
12137,PROD-089,South,2023-10-08,492.87,99,7349695069248937,788
13003,PROD-045,West,2023-10-08,437.05,78,2555329424839813,648
14773,PROD-076,East,2023-10-08,231.54,85,3737801969043476,763
13310,PROD-094,North,2023-10-09,308.11,28,1704997540033215,308
10883,PROD-087,North,2023-10-09,133.88,12,5542439042805456,568
13539,PROD-079,North,2023-10-09,244.97,56,2842411115041325,763
10647,PROD-014,North,2023-10-09,129.88,40,8175984864173437,508
14477,PROD-031,Central,2023-10-10,283.59,99,8269625973881922,907
13718,PROD-028,East,2023-10-10,93.07,34,4870869688486527,251
11769,PROD-005,North,2023-10-10,116.01,74,3103055610688265,574
14292,PROD-017,West,2023-10-10,289.03,63,1313575579553196,711
10139,PROD-094,East,2023-10-10,184.28,91,2881991155754313,301
14883,PROD-047,West,2023-10-10,245.1,100,8742160723790513,851
12405,PROD-017,Central,2023-10-10,399.61,10,3949751908467488,463
13506,PROD-039,Central,2023-10-10,44.7,20,4425364474270363,330
13678,PROD-067,East,2023-10-11,354.23,20,1874337684565121,970
12038,PROD-044,Central,2023-10-11,177.52,71,8753241058484549,415
10758,PROD-066,South,2023-10-11,422.9,46,6322717822674325,845
14657,PROD-094,North,2023-10-11,468.66,83,1125025643654142,806
12598,PROD-005,Central,2023-10-11,483.05,9,6331122599075357,105
12396,PROD-030,North,2023-10-11,307.09,62,5052723276116115,151
10877,PROD-050,Central,2023-10-11,325.32,48,1300760107089516,158
14002,PROD-003,South,2023-10-12,324.59,95,6176023470522389,417
12462,PROD-020,North,2023-10-12,202.67,100,2626720129771256,277
11281,PROD-049,West,2023-10-12,227.1,66,5325589145368298,162
12036,PROD-040,North,2023-10-13,285.41,30,1095895831742932,657
14536,PROD-054,North,2023-10-13,229.21,23,8835196321322269,462
10238,PROD-088,South,2023-10-13,304.88,2,6877804124996457,889
10940,PROD-080,Central,2023-10-13,133.4,43,7318751612204553,783
12051,PROD-093,West,2023-10-13,221.77,55,5601544434025356,515
12963,PROD-034,West,2023-10-14,29.22,15,1181074228691390,171
13817,PROD-060,West,2023-10-14,383.61,89,2987300199153592,490
14449,PROD-027,Central,2023-10-14,296.94,21,5632450773057379,848
14268,PROD-010,East,2023-10-14,103.27,66,6070244255946873,430
13975,PROD-094,West,2023-10-15,198.27,10,1813620958639592,328
10027,PROD-001,North,2023-10-15,355.28,84,7266087687859078,858
14913,PROD-033,East,2023-10-15,327.07,19,1560256732497400,995
13205,PROD-041,Central,2023-10-15,108.78,28,8961986840844128,752
13903,PROD-007,West,2023-10-15,234.94,88,2881559944668300,750
10206,PROD-048,Central,2023-10-15,226.09,34,2170921931623034,659
14204,PROD-026,South,2023-10-16,87.72,1,1623027881781461,580
12326,PROD-099,West,2023-10-16,445.03,4,7886570993453618,518
14856,PROD-034,South,2023-10-16,186.6,100,2525076355660080,383
13842,PROD-056,West,2023-10-17,198.75,46,4253605208781954,892
10294,PROD-085,Central,2023-10-17,351.03,11,6781733351303267,409
12861,PROD-010,West,2023-10-17,338.67,6,4352990054723068,589
10237,PROD-046,East,2023-10-17,34.28,92,8711049678639825,418
12960,PROD-089,West,2023-10-17,211.38,52,1359934105068883,953
12659,PROD-059,East,2023-10-17,410.25,5,3029062375637591,835
11652,PROD-042,Central,2023-10-17,84.73,19,2606764577009025,741
12273,PROD-047,East,2023-10-17,59.32,80,6522926526977215,130
13492,PROD-054,South,2023-10-17,378.63,19,2137690771501019,698
11305,PROD-080,South,2023-10-18,254.12,24,2331281393133791,823
11566,PROD-056,South,2023-10-18,57.41,86,6008981800502615,441
10590,PROD-084,West,2023-10-18,103.84,75,6858924896203805,821
13186,PROD-086,East,2023-10-18,217.3,74,5129948984646996,388
14045,PROD-031,East,2023-10-18,100.17,71,4706605042351089,971
14936,PROD-028,East,2023-10-19,268.41,53,7289261704225133,264
11893,PROD-053,East,2023-10-19,432.19,8,7257828097835848,656
14464,PROD-094,South,2023-10-19,332.04,9,6873868029800125,759
13084,PROD-055,North,2023-10-19,196.45,3,3566671230154081,754
13136,PROD-046,South,2023-10-19,201.71,95,5466963525358704,320
10473,PROD-051,Central,2023-10-19,62.96,11,6385596610081868,123
12149,PROD-015,North,2023-10-19,70.88,76,3721153068495394,452
12218,PROD-029,West,2023-10-20,24.48,5,6608226836560925,193
13908,PROD-040,East,2023-10-20,26.31,44,7395258230514927,726
10789,PROD-064,North,2023-10-20,296.93,20,4043268900822957,129
11630,PROD-038,North,2023-10-20,382.24,57,1543363698267479,607
12174,PROD-081,South,2023-10-20,473.62,50,4296071482325106,404
14466,PROD-097,Central,2023-10-20,170.46,16,8369253670227820,304
12906,PROD-071,East,2023-10-21,291.5,44,5204206654643577,226
10336,PROD-089,East,2023-10-21,422.92,69,7856470116380722,530
10454,PROD-001,East,2023-10-21,267.51,89,6963654760579365,976
14488,PROD-038,West,2023-10-21,347.09,27,5461457495127565,312
14632,PROD-053,West,2023-10-21,429.31,41,4627839074210884,860
14445,PROD-019,Central,2023-10-22,38.82,22,8691667500782626,414
10342,PROD-005,South,2023-10-22,203.07,40,8473626773402973,356
13053,PROD-031,East,2023-10-22,46.42,7,4417610457045378,522
12893,PROD-017,North,2023-10-22,317.26,14,7901031132695977,845
12515,PROD-010,Central,2023-10-22,135.03,31,5335672137275138,513
10514,PROD-036,North,2023-10-23,343.26,20,6079095231078684,844
10361,PROD-049,East,2023-10-23,306.12,3,6771310931987174,955
11747,PROD-066,West,2023-10-23,10.24,67,5506891547717992,338
10299,PROD-048,Central,2023-10-23,217.63,39,8613645133263913,246
12385,PROD-092,North,2023-10-24,385.99,45,2504288401508163,733
10993,PROD-030,South,2023-10-24,352.28,52,8859912397313407,190
13446,PROD-089,West,2023-10-24,24.06,43,6045950747685829,871
13421,PROD-062,North,2023-10-24,54.73,8,6564852370157856,405
12531,PROD-003,East,2023-10-25,340.38,74,3433061558891932,372
10390,PROD-085,East,2023-10-25,70.9,55,8389887560604040,473
12983,PROD-069,Central,2023-10-25,26.04,88,2330312044970692,958
14185,PROD-039,South,2023-10-25,278.13,36,2753790165329930,418
10088,PROD-007,West,2023-10-25,415.46,98,6508209842549944,407
14074,PROD-011,North,2023-10-25,262.22,51,7457038583330846,318
10574,PROD-030,North,2023-10-25,429.8,89,6533280026465372,669
13347,PROD-074,Central,2023-10-25,396.08,32,1220845421954893,922
10616,PROD-011,South,2023-10-25,284.65,77,5911351099422577,939
14618,PROD-092,South,2023-10-26,366.4,80,5780236022600822,168
12863,PROD-083,Central,2023-10-26,427.99,41,7450825298891060,207
13428,PROD-027,South,2023-10-26,100.41,45,2071591887720037,100
12798,PROD-069,South,2023-10-26,226.84,8,3063612441691213,684
12723,PROD-082,West,2023-10-27,454.64,12,5945839551770119,457
10716,PROD-067,East,2023-10-27,147.16,16,7014378906393921,781
11942,PROD-025,East,2023-10-27,153.7,58,7840559394960884,698
13101,PROD-048,East,2023-10-27,66.54,21,6624907326432396,381
13354,PROD-080,West,2023-10-27,455.44,8,6937795082545128,258
14271,PROD-001,West,2023-10-28,219.0,60,6778153160346276,587
12702,PROD-098,South,2023-10-28,283.07,76,3619900394537842,461
13538,PROD-088,East,2023-10-28,190.55,97,1526304848792129,979
13065,PROD-052,South,2023-10-29,290.84,6,1410993318863517,951
13120,PROD-046,North,2023-10-29,26.02,48,5482531539396418,820
11005,PROD-011,West,2023-10-29,313.3,5,1308694103277262,132
11030,PROD-015,East,2023-10-29,267.98,44,2983324600245516,757
10791,PROD-003,West,2023-10-30,381.46,10,1900015603191963,295
10460,PROD-083,East,2023-10-30,497.49,4,4635218516760795,729
11785,PROD-073,West,2023-10-30,96.89,57,3207270812073453,695
12592,PROD-049,North,2023-10-30,226.03,42,1270732473800801,150
11875,PROD-070,Central,2023-10-30,317.82,39,1438324907816708,586
10926,PROD-065,South,2023-10-30,165.24,60,8825181998836267,195
14102,PROD-030,North,2023-10-30,109.66,73,5505290079424338,915
10101,PROD-063,North,2023-10-31,238.97,96,6355146045324135,901
10028,PROD-084,North,2023-10-31,99.15,56,6152804985136003,168
10102,PROD-004,North,2023-10-31,172.92,79,5286575227028043,335
14950,PROD-043,North,2023-10-31,182.12,20,7332019614284287,609
12986,PROD-045,South,2023-10-31,158.24,17,8400196025360355,878
12822,PROD-026,North,2023-11-01,342.09,42,4328806970974065,252
12965,PROD-013,North,2023-11-01,248.07,72,8914036142612698,892
10635,PROD-055,North,2023-11-01,377.66,63,1793595492053571,945
13298,PROD-052,Central,2023-11-01,269.37,97,1353561730880780,393
14664,PROD-048,South,2023-11-01,30.07,9,7731157789145702,591
11902,PROD-017,South,2023-11-01,196.05,47,7205445309062620,517
12580,PROD-089,Central,2023-11-01,459.16,12,8673883397892095,147
13355,PROD-060,Central,2023-11-01,441.04,8,1040263888867815,691
14911,PROD-007,South,2023-11-01,200.03,48,3548259228855882,759
11335,PROD-071,North,2023-11-02,188.6,56,3245432347575087,394
11247,PROD-024,East,2023-11-02,275.02,9,8207605710458718,726
13546,PROD-029,North,2023-11-02,111.9,75,5645367122085238,814
12285,PROD-078,West,2023-11-03,71.33,78,3777713004383933,683
13202,PROD-029,West,2023-11-03,222.02,11,1890938640086436,261
11716,PROD-088,West,2023-11-03,337.58,12,1955277040100315,710
11273,PROD-051,West,2023-11-03,156.87,3,5593265659107700,801
14402,PROD-019,South,2023-11-03,398.9,16,1404529667578351,417
11540,PROD-092,East,2023-11-04,341.34,41,2622660911419954,596
14574,PROD-021,South,2023-11-04,435.05,16,8198610009378207,247
11773,PROD-037,East,2023-11-04,359.73,63,7842453657698409,883
13129,PROD-000,West,2023-11-04,353.68,31,2276994846147447,906
14485,PROD-088,Central,2023-11-05,383.21,88,6196293972463910,614
11503,PROD-009,East,2023-11-05,250.21,84,8544285481951845,847
11799,PROD-060,North,2023-11-05,200.72,16,2090600461130448,647
12073,PROD-089,East,2023-11-06,123.7,35,7192229964452295,613
12868,PROD-017,South,2023-11-06,380.6,22,7242796146852766,300
14442,PROD-030,East,2023-11-06,49.16,40,8927660048959986,328
11410,PROD-030,Central,2023-11-06,121.48,72,5873917156850924,196
14494,PROD-007,West,2023-11-06,451.81,40,6584320738805639,761
11121,PROD-026,Central,2023-11-07,196.57,65,8834544138461236,123
14798,PROD-061,West,2023-11-07,78.79,14,7006694547619080,448
14633,PROD-078,West,2023-11-07,275.2,85,4194261906029895,957
13665,PROD-049,West,2023-11-07,406.54,86,7221843640810878,232
14350,PROD-058,West,2023-11-07,342.86,54,8767257301738436,166
13945,PROD-060,East,2023-11-07,341.29,78,4412006671207614,952
13981,PROD-088,South,2023-11-07,222.09,56,1764203290064022,395
13177,PROD-068,North,2023-11-08,171.86,30,2407129667779181,297
10980,PROD-079,North,2023-11-08,377.06,10,7068192645455922,794
14153,PROD-030,South,2023-11-08,194.54,54,6172752862618475,412
13271,PROD-044,East,2023-11-09,139.67,10,5742356548777542,812
13259,PROD-069,South,2023-11-09,64.75,25,2848887355737863,491
13021,PROD-092,Central,2023-11-09,55.45,11,7068002666444805,395
10408,PROD-097,North,2023-11-09,408.47,61,5622688952116146,839
14084,PROD-059,West,2023-11-09,24.32,100,7160462478822268,638
14298,PROD-016,East,2023-11-09,212.91,92,8633503430086517,518
13068,PROD-072,North,2023-11-09,438.5,97,4334303920103986,364
12673,PROD-032,South,2023-11-10,478.2,26,7956069408740850,876
13236,PROD-008,West,2023-11-11,139.26,30,2085442909548769,624
12935,PROD-095,West,2023-11-11,196.33,47,6122815354603378,300
13904,PROD-089,East,2023-11-11,306.03,94,6519101249777297,507
12678,PROD-029,North,2023-11-11,421.36,51,7028056991260116,418
11186,PROD-043,South,2023-11-11,322.1,80,4834341821290461,737
13919,PROD-088,Central,2023-11-11,242.8,18,5630643034853183,382
14026,PROD-079,Central,2023-11-11,471.13,13,4206440789440374,864
12987,PROD-056,West,2023-11-11,86.48,38,8193435684150845,242
10419,PROD-093,East,2023-11-12,76.61,56,4559846449852373,985
13036,PROD-062,North,2023-11-12,443.49,86,5208264333610489,146
12768,PROD-091,North,2023-11-12,410.84,58,5580824942246081,600
11851,PROD-004,East,2023-11-12,143.55,53,1095059287013037,329
14683,PROD-067,East,2023-11-13,379.89,65,4871706224995782,424
12639,PROD-069,West,2023-11-13,166.63,36,2508416684714602,319
13809,PROD-009,West,2023-11-13,193.91,19,6191116249522899,478
14705,PROD-011,Central,2023-11-13,282.62,96,4494890535402086,961
14797,PROD-092,West,2023-11-14,249.55,41,5104189744025136,590
14751,PROD-092,West,2023-11-14,43.62,19,3417842133752335,732
12757,PROD-086,Central,2023-11-14,124.98,2,3636832113671957,858
10283,PROD-062,South,2023-11-14,198.34,56,3493925502071677,189
14375,PROD-016,West,2023-11-14,428.04,38,2198350893751348,305
13893,PROD-052,East,2023-11-14,177.49,50,5159458358770588,839
12389,PROD-049,South,2023-11-15,422.39,80,8874870674877242,146
13675,PROD-036,South,2023-11-15,58.01,88,6151555891585963,504
10134,PROD-020,West,2023-11-15,382.91,23,3988120316572739,605
12819,PROD-033,West,2023-11-15,203.62,83,3035168119820483,267
13676,PROD-007,Central,2023-11-15,412.49,96,8476671218028490,331
10524,PROD-017,North,2023-11-15,373.92,64,3421281066512589,290
13698,PROD-050,East,2023-11-15,391.51,68,5093486840222947,342
13571,PROD-003,North,2023-11-15,495.67,69,1762306718164048,650
10697,PROD-026,East,2023-11-15,202.98,14,5831736430429785,441
14032,PROD-063,East,2023-11-16,348.45,31,5991756009637614,644
10229,PROD-062,Central,2023-11-16,490.14,75,5467012481173415,738
13086,PROD-049,South,2023-11-16,484.09,13,6176193950375685,189
14569,PROD-038,North,2023-11-16,401.66,58,8302938145481252,354
10941,PROD-092,East,2023-11-16,444.6,9,7860840881350430,477
10158,PROD-001,South,2023-11-16,73.73,39,5110672048918722,974
11855,PROD-098,Central,2023-11-16,118.37,8,2621790563491552,608
12437,PROD-052,West,2023-11-17,78.27,39,5373708783383974,677
11548,PROD-031,North,2023-11-17,431.53,42,2460019288121954,747
10433,PROD-034,South,2023-11-17,485.27,22,5734100426666564,708
14923,PROD-056,East,2023-11-17,447.95,86,3541843153749168,203
11081,PROD-060,East,2023-11-18,168.22,26,8610870198778681,600
10681,PROD-085,North,2023-11-18,387.34,58,2221077141230174,180
10476,PROD-045,West,2023-11-18,22.47,22,2111692744978069,640
10200,PROD-098,Central,2023-11-18,356.99,80,7703855207159668,152
14535,PROD-042,South,2023-11-19,188.39,90,2926822995481235,464
13959,PROD-058,Central,2023-11-19,86.58,23,1647927133392079,552
10802,PROD-054,South,2023-11-19,46.58,20,1687221720609527,975
10220,PROD-033,North,2023-11-19,13.74,70,4863460099416826,364
10936,PROD-075,West,2023-11-19,472.49,57,1154495632976515,338
12891,PROD-012,Central,2023-11-19,422.0,69,8053161148708473,529
12926,PROD-032,Central,2023-11-20,160.72,27,2880949511212578,797
12090,PROD-008,North,2023-11-20,247.63,81,8413604215912089,932
13662,PROD-021,North,2023-11-20,27.45,84,5857607575220838,812
12114,PROD-098,North,2023-11-20,171.86,92,4725804343532636,126
14429,PROD-013,West,2023-11-20,166.36,33,1900187949143561,340
12245,PROD-057,North,2023-11-20,402.83,35,1662173207926351,797
11325,PROD-011,South,2023-11-20,221.38,34,7674261624549948,535
14364,PROD-095,North,2023-11-20,443.93,66,3481620202273478,171
10317,PROD-045,East,2023-11-21,265.9,51,1952466464260475,725
12630,PROD-088,North,2023-11-21,181.99,67,8377036450761277,538
13957,PROD-018,South,2023-11-22,86.24,8,6434888850992799,840
11291,PROD-048,North,2023-11-22,454.48,67,4392674819950063,639
11927,PROD-017,East,2023-11-22,404.05,81,6291559236092677,250
12205,PROD-052,Central,2023-11-22,35.46,85,3516837581945800,193
14358,PROD-065,East,2023-11-22,466.17,66,4813745688812390,919
10332,PROD-033,South,2023-11-23,420.11,48,4295694203911777,744
13260,PROD-070,West,2023-11-23,109.54,98,8362717110752981,991
11316,PROD-005,South,2023-11-23,103.91,16,8405643161814708,258
14752,PROD-006,West,2023-11-24,80.22,76,1999400212720259,771
13744,PROD-035,Central,2023-11-24,262.88,60,5794290121211117,737
10634,PROD-021,North,2023-11-25,187.07,8,4190458350055643,573
11520,PROD-057,South,2023-11-25,39.93,68,1195799665252936,569
12838,PROD-020,North,2023-11-26,386.5,6,5057601446340092,427
13477,PROD-094,South,2023-11-26,378.24,21,2246916651546569,379
10288,PROD-023,East,2023-11-27,156.85,97,6539464480051015,995
13600,PROD-017,East,2023-11-27,259.52,2,3938712932311312,720
14178,PROD-003,East,2023-11-27,260.78,3,4911584628686324,578
14235,PROD-038,North,2023-11-27,35.2,21,3089984964815483,321
10552,PROD-055,North,2023-11-27,490.37,78,1165803526230752,849
12359,PROD-058,East,2023-11-27,166.8,94,5591973122498548,876
13290,PROD-061,North,2023-11-28,124.35,3,6492460438285106,901
13466,PROD-007,North,2023-11-28,429.49,61,3867376371221402,995
14736,PROD-088,East,2023-11-29,255.91,27,7952867617348662,341
10401,PROD-014,Central,2023-11-29,261.21,38,7384233227347660,942
14454,PROD-051,South,2023-11-29,30.07,90,7417900314569799,552
14425,PROD-038,East,2023-11-29,25.09,12,3777410851088827,670
14365,PROD-060,Central,2023-11-29,491.71,71,2417665633714571,865
14674,PROD-070,West,2023-11-30,117.04,32,6480402020072048,575
14277,PROD-042,West,2023-11-30,415.29,22,3963834962593749,356
13619,PROD-023,East,2023-11-30,215.12,58,3235619696818067,193
13992,PROD-048,Central,2023-11-30,204.42,45,1507830012874560,175
10347,PROD-064,West,2023-12-01,228.58,2,4228190977630720,360
14179,PROD-089,Central,2023-12-01,424.98,96,6964746391428490,731
14944,PROD-052,East,2023-12-01,329.94,31,8374341906271663,939
14073,PROD-059,East,2023-12-01,98.66,26,6517271878487713,759
